Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Year,Month,Day,Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr)
Oakes,46.073734,-98.09342600000001,1318,2017,9,13,80.51,58.01,0.0,19.0,1964.0,-227.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,14,76.676,54.86,0.0,16.0,1980.0,-222.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,15,58.838,51.548,0.177,5.0,1985.0,-231.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,16,55.093999999999994,45.135,0.0,3.0,1988.0,-240.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,17,63.266000000000005,39.699,0.0,7.0,1995.0,-244.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,18,77.45,47.966,0.0,14.0,2009.0,-243.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,19,78.152,56.48,1.053,17.0,2026.0,-240.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,20,70.03399999999999,47.083999999999996,0.0,10.0,2036.0,-242.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,21,83.588,48.38,0.0,17.0,2053.0,-238.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,22,89.22200000000001,53.653999999999996,0.0,20.0,2073.0,-229.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,23,57.146,50.611999999999995,0.542,4.0,2077.0,-237.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,24,54.248000000000005,49.658,0.584,2.0,2079.0,-251.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,25,53.222,47.263999999999996,0.042,2.0,2081.0,-263.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,26,56.948,37.297,0.25,3.0,2084.0,-277.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,27,72.572,36.808,0.0,11.0,2095.0,-281.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,28,72.35600000000001,42.066,0.0,11.0,2106.0,-281.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,29,63.896,34.336,0.0,7.0,2113.0,-285.0
Oakes,46.073734,-98.09342600000001,1318,2017,9,30,66.596,46.266999999999996,0.0,8.0,2121.0,-290.0
Prosper,47.001999999999995,-97.115,934,2017,5,15,80.98,53.115,0.0,,,
Prosper,47.001999999999995,-97.115,934,2017,5,16,64.706,51.17,0.1,8.0,8.0,-2.0
Prosper,47.001999999999995,-97.115,934,2017,5,17,57.794,46.544,0.0,4.0,12.0,-12.0
Prosper,47.001999999999995,-97.115,934,2017,5,18,64.742,34.045,0.0,7.0,19.0,-18.0
Prosper,47.001999999999995,-97.115,934,2017,5,19,64.02199999999999,31.829,0.0,7.0,26.0,-22.0
Prosper,47.001999999999995,-97.115,934,2017,5,20,51.89,39.361999999999995,0.37,1.0,27.0,-32.0
Prosper,47.001999999999995,-97.115,934,2017,5,21,53.528,38.025,0.01,2.0,29.0,-41.0
Prosper,47.001999999999995,-97.115,934,2017,5,22,58.693999999999996,40.474000000000004,0.0,4.0,33.0,-52.0
Prosper,47.001999999999995,-97.115,934,2017,5,23,58.19,40.312,0.03,4.0,37.0,-63.0
Prosper,47.001999999999995,-97.115,934,2017,5,24,65.60600000000001,33.96,0.0,8.0,45.0,-69.0
Prosper,47.001999999999995,-97.115,934,2017,5,25,70.34,47.821999999999996,0.0,10.0,55.0,-71.0
Prosper,47.001999999999995,-97.115,934,2017,5,26,71.456,45.466,0.0,11.0,66.0,-73.0
Prosper,47.001999999999995,-97.115,934,2017,5,27,80.618,43.162,0.07,15.0,81.0,-74.0
Prosper,47.001999999999995,-97.115,934,2017,5,28,72.77,45.547,0.03,11.0,92.0,-80.0
Prosper,47.001999999999995,-97.115,934,2017,5,29,63.193999999999996,49.676,0.03,7.0,99.0,-85.0
Prosper,47.001999999999995,-97.115,934,2017,5,30,66.074,44.258,0.0,8.0,107.0,-92.0
Prosper,47.001999999999995,-97.115,934,2017,5,31,77.972,45.553999999999995,0.0,14.0,121.0,-89.0
Prosper,47.001999999999995,-97.115,934,2017,6,1,85.262,42.443999999999996,0.0,18.0,139.0,-82.0
Prosper,47.001999999999995,-97.115,934,2017,6,2,97.34,57.452,0.0,22.0,161.0,-74.0
Prosper,47.001999999999995,-97.115,934,2017,6,3,90.194,57.398,0.0,22.0,183.0,-66.0
Prosper,47.001999999999995,-97.115,934,2017,6,4,89.07799999999999,53.042,0.0,20.0,203.0,-61.0
Prosper,47.001999999999995,-97.115,934,2017,6,5,87.296,50.36,0.0,18.0,221.0,-59.0
Prosper,47.001999999999995,-97.115,934,2017,6,6,92.03,57.506,0.33,22.0,243.0,-51.0
Prosper,47.001999999999995,-97.115,934,2017,6,7,82.22,59.593999999999994,0.09,21.0,264.0,-47.0
Prosper,47.001999999999995,-97.115,934,2017,6,8,82.47200000000001,54.248000000000005,0.0,18.0,282.0,-47.0
Prosper,47.001999999999995,-97.115,934,2017,6,9,92.96600000000001,54.428000000000004,0.29,20.0,302.0,-46.0
Prosper,47.001999999999995,-97.115,934,2017,6,10,82.49,62.51,0.0,23.0,325.0,-40.0
Prosper,47.001999999999995,-97.115,934,2017,6,11,85.55,59.468,0.17,23.0,348.0,-33.0
Prosper,47.001999999999995,-97.115,934,2017,6,12,79.43,51.8,0.0,16.0,364.0,-34.0
Prosper,47.001999999999995,-97.115,934,2017,6,13,75.65,58.06399999999999,1.8419999999999999,17.0,381.0,-34.0
Prosper,47.001999999999995,-97.115,934,2017,6,14,79.08800000000001,59.593999999999994,0.01,19.0,400.0,-33.0
Prosper,47.001999999999995,-97.115,934,2017,6,15,79.77199999999999,57.2,0.0,18.0,418.0,-33.0
Prosper,47.001999999999995,-97.115,934,2017,6,16,82.31,55.706,0.0,19.0,437.0,-28.0
Prosper,47.001999999999995,-97.115,934,2017,6,17,74.354,54.536,0.45,14.0,451.0,-34.0
Prosper,47.001999999999995,-97.115,934,2017,6,18,69.22399999999999,54.428000000000004,0.0,12.0,463.0,-41.0
Prosper,47.001999999999995,-97.115,934,2017,6,19,74.55199999999999,51.961999999999996,0.0,13.0,476.0,-47.0
Prosper,47.001999999999995,-97.115,934,2017,6,20,71.99600000000001,51.026,0.0,12.0,488.0,-53.0
Prosper,47.001999999999995,-97.115,934,2017,6,21,88.07,53.294,0.0,20.0,508.0,-52.0
Prosper,47.001999999999995,-97.115,934,2017,6,22,79.43,52.303999999999995,0.0,16.0,524.0,-55.0
Prosper,47.001999999999995,-97.115,934,2017,6,23,67.604,46.886,0.0,9.0,533.0,-66.0
Prosper,47.001999999999995,-97.115,934,2017,6,24,61.232,45.887,0.0,6.0,539.0,-80.0
Prosper,47.001999999999995,-97.115,934,2017,6,25,68.648,43.849,0.0,9.0,548.0,-90.0
Prosper,47.001999999999995,-97.115,934,2017,6,26,75.27199999999999,40.069,0.0,13.0,561.0,-100.0
Prosper,47.001999999999995,-97.115,934,2017,6,27,78.602,43.50899999999999,0.08,14.0,575.0,-107.0
Prosper,47.001999999999995,-97.115,934,2017,6,28,70.988,55.79600000000001,0.2,13.0,588.0,-114.0
Prosper,47.001999999999995,-97.115,934,2017,6,29,75.434,54.86,0.0,15.0,603.0,-120.0
Prosper,47.001999999999995,-97.115,934,2017,6,30,71.366,53.978,0.0,13.0,616.0,-125.0
Prosper,47.001999999999995,-97.115,934,2017,7,1,77.21600000000001,48.992,0.0,14.0,630.0,-128.0
Prosper,47.001999999999995,-97.115,934,2017,7,2,74.624,47.246,0.0,12.0,642.0,-136.0
Prosper,47.001999999999995,-97.115,934,2017,7,3,82.31,54.878,0.0,19.0,661.0,-139.0
Prosper,47.001999999999995,-97.115,934,2017,7,4,96.33200000000001,61.934,0.63,24.0,685.0,-139.0
Prosper,47.001999999999995,-97.115,934,2017,7,5,88.556,63.68,0.0,25.0,710.0,-137.0
Prosper,47.001999999999995,-97.115,934,2017,7,6,82.148,61.646,0.23,22.0,732.0,-135.0
Prosper,47.001999999999995,-97.115,934,2017,7,7,78.494,56.732,0.0,18.0,750.0,-136.0
Prosper,47.001999999999995,-97.115,934,2017,7,8,86.61200000000001,52.826,0.0,19.0,769.0,-136.0
Prosper,47.001999999999995,-97.115,934,2017,7,9,83.89399999999999,65.048,0.03,24.0,793.0,-130.0
Prosper,47.001999999999995,-97.115,934,2017,7,10,83.89399999999999,58.333999999999996,0.0,21.0,814.0,-129.0
Prosper,47.001999999999995,-97.115,934,2017,7,11,89.42,61.988,0.0,24.0,838.0,-127.0
Prosper,47.001999999999995,-97.115,934,2017,7,12,70.304,58.028,0.01,14.0,852.0,-137.0
Prosper,47.001999999999995,-97.115,934,2017,7,13,68.468,50.702,0.0,10.0,862.0,-148.0
Prosper,47.001999999999995,-97.115,934,2017,7,14,83.336,45.291000000000004,0.0,17.0,879.0,-150.0
Prosper,47.001999999999995,-97.115,934,2017,7,15,78.74600000000001,56.39,0.0,18.0,897.0,-152.0
Prosper,47.001999999999995,-97.115,934,2017,7,16,85.352,49.693999999999996,0.0,18.0,915.0,-155.0
Prosper,47.001999999999995,-97.115,934,2017,7,17,90.75200000000001,66.794,0.0,26.0,941.0,-151.0
Prosper,47.001999999999995,-97.115,934,2017,7,18,79.43,58.37,0.46,19.0,960.0,-154.0
Prosper,47.001999999999995,-97.115,934,2017,7,19,81.96799999999999,54.032,0.01,18.0,978.0,-159.0
Prosper,47.001999999999995,-97.115,934,2017,7,20,86.27,58.748000000000005,0.0,22.0,1000.0,-159.0
Prosper,47.001999999999995,-97.115,934,2017,7,21,90.572,65.21,0.16,26.0,1026.0,-155.0
Prosper,47.001999999999995,-97.115,934,2017,7,22,81.30199999999999,59.593999999999994,0.15,20.0,1046.0,-157.0
Prosper,47.001999999999995,-97.115,934,2017,7,23,75.722,57.02,0.0,16.0,1062.0,-161.0
Prosper,47.001999999999995,-97.115,934,2017,7,24,79.934,55.868,0.0,18.0,1080.0,-164.0
Prosper,47.001999999999995,-97.115,934,2017,7,25,81.122,63.176,0.0,22.0,1102.0,-163.0
Prosper,47.001999999999995,-97.115,934,2017,7,26,81.212,56.516000000000005,0.0,19.0,1121.0,-162.0
Prosper,47.001999999999995,-97.115,934,2017,7,27,83.48,54.104,0.0,19.0,1140.0,-161.0
Prosper,47.001999999999995,-97.115,934,2017,7,28,86.54,54.59,0.0,20.0,1160.0,-159.0
Prosper,47.001999999999995,-97.115,934,2017,7,29,86.86399999999999,57.452,0.0,22.0,1182.0,-155.0
Prosper,47.001999999999995,-97.115,934,2017,7,30,88.196,61.43,0.0,24.0,1206.0,-151.0
Prosper,47.001999999999995,-97.115,934,2017,7,31,87.89,59.378,0.29,23.0,1229.0,-147.0
Prosper,47.001999999999995,-97.115,934,2017,8,1,80.024,57.488,0.0,19.0,1248.0,-150.0
Prosper,47.001999999999995,-97.115,934,2017,8,2,75.704,53.294,0.53,14.0,1262.0,-154.0
Prosper,47.001999999999995,-97.115,934,2017,8,3,71.33,51.11600000000001,0.09,11.0,1273.0,-162.0
Prosper,47.001999999999995,-97.115,934,2017,8,4,77.972,47.498000000000005,0.0,14.0,1287.0,-163.0
Prosper,47.001999999999995,-97.115,934,2017,8,5,78.314,52.141999999999996,0.0,15.0,1302.0,-164.0
Prosper,47.001999999999995,-97.115,934,2017,8,6,75.722,52.303999999999995,0.0,14.0,1316.0,-168.0
Prosper,47.001999999999995,-97.115,934,2017,8,7,80.618,48.542,0.0,15.0,1331.0,-171.0
Prosper,47.001999999999995,-97.115,934,2017,8,8,83.336,49.424,0.0,17.0,1348.0,-174.0
Prosper,47.001999999999995,-97.115,934,2017,8,9,79.16,59.251999999999995,0.1,19.0,1367.0,-172.0
Prosper,47.001999999999995,-97.115,934,2017,8,10,77.648,53.653999999999996,0.0,16.0,1383.0,-173.0
Prosper,47.001999999999995,-97.115,934,2017,8,11,79.25,48.254,0.0,15.0,1398.0,-175.0
Prosper,47.001999999999995,-97.115,934,2017,8,12,77.9,47.246,0.0,14.0,1412.0,-180.0
Prosper,47.001999999999995,-97.115,934,2017,8,13,67.47800000000001,60.386,1.271,14.0,1426.0,-185.0
Prosper,47.001999999999995,-97.115,934,2017,8,14,76.19,53.96,0.01,15.0,1441.0,-189.0
Prosper,47.001999999999995,-97.115,934,2017,8,15,72.176,52.358000000000004,0.0,12.0,1453.0,-200.0
Prosper,47.001999999999995,-97.115,934,2017,8,16,67.64,61.898,0.05,15.0,1468.0,-202.0
Prosper,47.001999999999995,-97.115,934,2017,8,17,77.468,59.45,0.0,18.0,1486.0,-202.0
Prosper,47.001999999999995,-97.115,934,2017,8,18,77.558,57.452,0.0,18.0,1504.0,-201.0
Prosper,47.001999999999995,-97.115,934,2017,8,19,81.626,51.458,0.0,17.0,1521.0,-202.0
Prosper,47.001999999999995,-97.115,934,2017,8,20,75.218,54.373999999999995,0.0,15.0,1536.0,-205.0
Prosper,47.001999999999995,-97.115,934,2017,8,21,74.93,50.27,0.0,13.0,1549.0,-211.0
Prosper,47.001999999999995,-97.115,934,2017,8,22,75.542,47.93,0.0,13.0,1562.0,-216.0
Prosper,47.001999999999995,-97.115,934,2017,8,23,77.21600000000001,43.018,0.0,14.0,1576.0,-220.0
Prosper,47.001999999999995,-97.115,934,2017,8,24,76.37,48.236000000000004,0.0,13.0,1589.0,-226.0
Prosper,47.001999999999995,-97.115,934,2017,8,25,66.794,51.08,0.0,9.0,1598.0,-232.0
Prosper,47.001999999999995,-97.115,934,2017,8,26,70.844,54.68,0.02,13.0,1611.0,-236.0
Prosper,47.001999999999995,-97.115,934,2017,8,27,76.028,50.702,0.0,13.0,1624.0,-241.0
Prosper,47.001999999999995,-97.115,934,2017,8,28,85.17200000000001,47.588,0.0,18.0,1642.0,-246.0
Prosper,47.001999999999995,-97.115,934,2017,8,29,86.61200000000001,52.016000000000005,0.0,19.0,1661.0,-249.0
Prosper,47.001999999999995,-97.115,934,2017,8,30,80.438,55.328,0.0,18.0,1679.0,-251.0
Prosper,47.001999999999995,-97.115,934,2017,8,31,75.29,51.836000000000006,0.0,14.0,1693.0,-255.0
Prosper,47.001999999999995,-97.115,934,2017,9,1,69.836,57.92,0.07,14.0,1707.0,-258.0
Prosper,47.001999999999995,-97.115,934,2017,9,2,80.78,52.232,0.01,17.0,1724.0,-259.0
Prosper,47.001999999999995,-97.115,934,2017,9,3,88.736,49.928000000000004,0.0,18.0,1742.0,-262.0
Prosper,47.001999999999995,-97.115,934,2017,9,4,73.202,44.692,0.04,12.0,1754.0,-269.0
Prosper,47.001999999999995,-97.115,934,2017,9,5,68.81,41.151,0.0,9.0,1763.0,-275.0
Prosper,47.001999999999995,-97.115,934,2017,9,6,70.646,35.323,0.0,10.0,1773.0,-281.0
Prosper,47.001999999999995,-97.115,934,2017,9,7,84.758,39.727,0.0,17.0,1790.0,-280.0
Prosper,47.001999999999995,-97.115,934,2017,9,8,72.266,37.44,0.0,11.0,1801.0,-283.0
Prosper,47.001999999999995,-97.115,934,2017,9,9,78.152,45.716,0.0,14.0,1815.0,-281.0
Prosper,47.001999999999995,-97.115,934,2017,9,10,84.93799999999999,60.602,0.0,23.0,1838.0,-270.0
Prosper,47.001999999999995,-97.115,934,2017,9,11,82.4,51.566,0.0,17.0,1855.0,-265.0
Prosper,47.001999999999995,-97.115,934,2017,9,12,92.96600000000001,49.424,0.0,18.0,1873.0,-257.0
Prosper,47.001999999999995,-97.115,934,2017,9,13,80.78,56.552,0.0,19.0,1892.0,-250.0
Prosper,47.001999999999995,-97.115,934,2017,9,14,68.45,52.483999999999995,0.02,10.0,1902.0,-250.0
Prosper,47.001999999999995,-97.115,934,2017,9,15,57.74,50.27,0.07,4.0,1906.0,-260.0
Prosper,47.001999999999995,-97.115,934,2017,9,16,54.536,44.353,0.01,2.0,1908.0,-270.0
Prosper,47.001999999999995,-97.115,934,2017,9,17,64.07600000000001,43.586999999999996,0.0,7.0,1915.0,-273.0
Prosper,47.001999999999995,-97.115,934,2017,9,18,73.52600000000001,45.977,0.0,12.0,1927.0,-273.0
Prosper,47.001999999999995,-97.115,934,2017,9,19,77.19800000000001,59.09,4.192,18.0,1945.0,-269.0
Prosper,47.001999999999995,-97.115,934,2017,9,20,72.176,46.49,0.01,11.0,1956.0,-269.0
Prosper,47.001999999999995,-97.115,934,2017,9,21,81.554,46.832,0.0,16.0,1972.0,-264.0
Prosper,47.001999999999995,-97.115,934,2017,9,22,81.96799999999999,55.022,0.0,18.0,1990.0,-256.0
Prosper,47.001999999999995,-97.115,934,2017,9,23,61.303999999999995,51.332,0.23,6.0,1996.0,-261.0
Prosper,47.001999999999995,-97.115,934,2017,9,24,55.292,49.928000000000004,0.621,3.0,1999.0,-274.0
Prosper,47.001999999999995,-97.115,934,2017,9,25,51.836000000000006,47.39,0.02,1.0,2000.0,-285.0
Prosper,47.001999999999995,-97.115,934,2017,9,26,55.79600000000001,40.968999999999994,0.68,3.0,2003.0,-299.0
Prosper,47.001999999999995,-97.115,934,2017,9,27,73.868,40.213,0.0,12.0,2015.0,-301.0
Prosper,47.001999999999995,-97.115,934,2017,9,28,68.45,41.637,0.0,9.0,2024.0,-302.0
Prosper,47.001999999999995,-97.115,934,2017,9,29,62.87,35.319,0.0,6.0,2030.0,-308.0
Prosper,47.001999999999995,-97.115,934,2017,9,30,66.956,44.233000000000004,0.0,8.0,2038.0,-312.0
Robinson,47.173,-99.79799999999999,1829,2017,5,15,73.58,46.688,0.0,,,
Robinson,47.173,-99.79799999999999,1829,2017,5,16,63.68,48.056000000000004,0.18,7.0,7.0,0.0
Robinson,47.173,-99.79799999999999,1829,2017,5,17,55.093999999999994,39.353,0.0,3.0,10.0,-9.0
Robinson,47.173,-99.79799999999999,1829,2017,5,18,57.434,33.755,0.0,4.0,14.0,-16.0
Robinson,47.173,-99.79799999999999,1829,2017,5,19,58.964,35.958,0.0,4.0,18.0,-19.0
Robinson,47.173,-99.79799999999999,1829,2017,5,20,56.354,39.353,0.0,3.0,21.0,-25.0
Robinson,47.173,-99.79799999999999,1829,2017,5,21,63.86,39.439,0.0,7.0,28.0,-27.0
Robinson,47.173,-99.79799999999999,1829,2017,5,22,59.306000000000004,38.925,0.0,5.0,33.0,-35.0
Robinson,47.173,-99.79799999999999,1829,2017,5,23,62.888000000000005,39.781,0.0,6.0,39.0,-42.0
Robinson,47.173,-99.79799999999999,1829,2017,5,24,65.984,33.759,0.0,8.0,47.0,-45.0
Robinson,47.173,-99.79799999999999,1829,2017,5,25,74.516,45.321999999999996,0.0,12.0,59.0,-46.0
Robinson,47.173,-99.79799999999999,1829,2017,5,26,65.75,43.148999999999994,0.0,8.0,67.0,-48.0
Robinson,47.173,-99.79799999999999,1829,2017,5,27,75.02,40.978,0.0,13.0,80.0,-47.0
Robinson,47.173,-99.79799999999999,1829,2017,5,28,70.484,43.065,0.0,10.0,90.0,-51.0
Robinson,47.173,-99.79799999999999,1829,2017,5,29,60.583999999999996,45.865,0.0,5.0,95.0,-58.0
Robinson,47.173,-99.79799999999999,1829,2017,5,30,64.22,39.353,0.0,7.0,102.0,-62.0
Robinson,47.173,-99.79799999999999,1829,2017,5,31,72.446,36.961,0.0,11.0,113.0,-59.0
Robinson,47.173,-99.79799999999999,1829,2017,6,1,85.352,43.702,0.0,18.0,131.0,-51.0
Robinson,47.173,-99.79799999999999,1829,2017,6,2,91.796,56.768,0.36,21.0,152.0,-41.0
Robinson,47.173,-99.79799999999999,1829,2017,6,3,81.95,54.751999999999995,0.0,18.0,170.0,-34.0
Robinson,47.173,-99.79799999999999,1829,2017,6,4,87.206,45.523,0.0,18.0,188.0,-28.0
Robinson,47.173,-99.79799999999999,1829,2017,6,5,82.616,51.763999999999996,0.0,17.0,205.0,-25.0
Robinson,47.173,-99.79799999999999,1829,2017,6,6,74.516,55.382,0.0,15.0,220.0,-22.0
Robinson,47.173,-99.79799999999999,1829,2017,6,7,75.182,51.512,0.0,13.0,233.0,-25.0
Robinson,47.173,-99.79799999999999,1829,2017,6,8,78.566,52.574,0.0,16.0,249.0,-23.0
Robinson,47.173,-99.79799999999999,1829,2017,6,9,95.036,60.403999999999996,0.0,23.0,272.0,-18.0
Robinson,47.173,-99.79799999999999,1829,2017,6,10,80.6,58.028,0.0,19.0,291.0,-14.0
Robinson,47.173,-99.79799999999999,1829,2017,6,11,82.634,55.256,0.01,19.0,310.0,-7.0
Robinson,47.173,-99.79799999999999,1829,2017,6,12,78.332,50.108000000000004,0.0,14.0,324.0,-6.0
Robinson,47.173,-99.79799999999999,1829,2017,6,13,71.97800000000001,55.598,1.071,14.0,338.0,-7.0
Robinson,47.173,-99.79799999999999,1829,2017,6,14,74.55199999999999,55.508,0.01,15.0,353.0,-6.0
Robinson,47.173,-99.79799999999999,1829,2017,6,15,78.152,54.068000000000005,0.0,16.0,369.0,-2.0
Robinson,47.173,-99.79799999999999,1829,2017,6,16,76.262,52.016000000000005,0.0,14.0,383.0,-1.0
Robinson,47.173,-99.79799999999999,1829,2017,6,17,66.11,52.214,0.17,9.0,392.0,-7.0
Robinson,47.173,-99.79799999999999,1829,2017,6,18,71.258,52.952,0.03,12.0,404.0,-10.0
Robinson,47.173,-99.79799999999999,1829,2017,6,19,74.426,47.714,0.0,12.0,416.0,-15.0
Robinson,47.173,-99.79799999999999,1829,2017,6,20,71.33,48.146,0.0,11.0,427.0,-19.0
Robinson,47.173,-99.79799999999999,1829,2017,6,21,84.32600000000001,54.428000000000004,0.04,19.0,446.0,-18.0
Robinson,47.173,-99.79799999999999,1829,2017,6,22,73.256,51.602,0.0,12.0,458.0,-20.0
Robinson,47.173,-99.79799999999999,1829,2017,6,23,63.373999999999995,41.523999999999994,0.0,7.0,465.0,-28.0
Robinson,47.173,-99.79799999999999,1829,2017,6,24,58.568000000000005,41.443000000000005,0.02,4.0,469.0,-40.0
Robinson,47.173,-99.79799999999999,1829,2017,6,25,68.774,39.010999999999996,0.0,9.0,478.0,-49.0
Robinson,47.173,-99.79799999999999,1829,2017,6,26,71.438,37.9,0.0,11.0,489.0,-58.0
Robinson,47.173,-99.79799999999999,1829,2017,6,27,84.542,50.27,0.18,17.0,506.0,-59.0
Robinson,47.173,-99.79799999999999,1829,2017,6,28,76.748,56.048,0.0,16.0,522.0,-62.0
Robinson,47.173,-99.79799999999999,1829,2017,6,29,75.884,51.188,0.0,14.0,536.0,-67.0
Robinson,47.173,-99.79799999999999,1829,2017,6,30,67.78399999999999,49.982,0.0,9.0,545.0,-75.0
Robinson,47.173,-99.79799999999999,1829,2017,7,1,78.422,48.83,0.0,14.0,559.0,-78.0
Robinson,47.173,-99.79799999999999,1829,2017,7,2,76.334,50.198,0.0,13.0,572.0,-84.0
Robinson,47.173,-99.79799999999999,1829,2017,7,3,86.63,57.86600000000001,0.0,22.0,594.0,-83.0
Robinson,47.173,-99.79799999999999,1829,2017,7,4,97.26799999999999,62.528,0.35,24.0,618.0,-81.0
Robinson,47.173,-99.79799999999999,1829,2017,7,5,94.29799999999999,61.7,0.0,24.0,642.0,-78.0
Robinson,47.173,-99.79799999999999,1829,2017,7,6,82.41799999999999,62.78,0.0,23.0,665.0,-73.0
Robinson,47.173,-99.79799999999999,1829,2017,7,7,83.04799999999999,56.12,0.0,20.0,685.0,-69.0
Robinson,47.173,-99.79799999999999,1829,2017,7,8,90.896,53.312,0.0,20.0,705.0,-67.0
Robinson,47.173,-99.79799999999999,1829,2017,7,9,85.42399999999999,60.206,0.0,23.0,728.0,-62.0
Robinson,47.173,-99.79799999999999,1829,2017,7,10,86.70200000000001,55.94,0.0,21.0,749.0,-62.0
Robinson,47.173,-99.79799999999999,1829,2017,7,11,93.632,66.128,0.0,26.0,775.0,-58.0
Robinson,47.173,-99.79799999999999,1829,2017,7,12,66.83,59.126000000000005,0.0,13.0,788.0,-68.0
Robinson,47.173,-99.79799999999999,1829,2017,7,13,74.066,53.798,0.0,14.0,802.0,-74.0
Robinson,47.173,-99.79799999999999,1829,2017,7,14,93.632,50.702,0.1,18.0,820.0,-74.0
Robinson,47.173,-99.79799999999999,1829,2017,7,15,78.638,58.19,0.0,18.0,838.0,-76.0
Robinson,47.173,-99.79799999999999,1829,2017,7,16,92.13799999999999,54.482,0.0,20.0,858.0,-77.0
Robinson,47.173,-99.79799999999999,1829,2017,7,17,90.104,62.132,0.0,24.0,882.0,-72.0
Robinson,47.173,-99.79799999999999,1829,2017,7,18,81.572,57.812,0.02,20.0,902.0,-73.0
Robinson,47.173,-99.79799999999999,1829,2017,7,19,85.766,58.873999999999995,0.09,22.0,924.0,-73.0
Robinson,47.173,-99.79799999999999,1829,2017,7,20,92.354,59.468,0.0,23.0,947.0,-72.0
Robinson,47.173,-99.79799999999999,1829,2017,7,21,88.80799999999999,62.618,0.14,24.0,971.0,-70.0
Robinson,47.173,-99.79799999999999,1829,2017,7,22,85.352,59.396,0.0,22.0,993.0,-69.0
Robinson,47.173,-99.79799999999999,1829,2017,7,23,81.896,54.32,0.0,18.0,1011.0,-72.0
Robinson,47.173,-99.79799999999999,1829,2017,7,24,87.566,58.226000000000006,0.0,22.0,1033.0,-71.0
Robinson,47.173,-99.79799999999999,1829,2017,7,25,86.198,61.088,0.0,24.0,1057.0,-67.0
Robinson,47.173,-99.79799999999999,1829,2017,7,26,82.742,56.066,0.0,19.0,1076.0,-65.0
Robinson,47.173,-99.79799999999999,1829,2017,7,27,82.256,54.32,0.0,18.0,1094.0,-63.0
Robinson,47.173,-99.79799999999999,1829,2017,7,28,87.044,59.648,0.0,23.0,1117.0,-56.0
Robinson,47.173,-99.79799999999999,1829,2017,7,29,89.92399999999999,58.316,0.0,22.0,1139.0,-52.0
Robinson,47.173,-99.79799999999999,1829,2017,7,30,90.64399999999999,61.412,0.0,24.0,1163.0,-47.0
Robinson,47.173,-99.79799999999999,1829,2017,7,31,95.82799999999999,61.016000000000005,0.0,24.0,1187.0,-44.0
Robinson,47.173,-99.79799999999999,1829,2017,8,1,81.932,60.098,0.0,21.0,1208.0,-43.0
Robinson,47.173,-99.79799999999999,1829,2017,8,2,63.733999999999995,52.034,1.011,8.0,1216.0,-55.0
Robinson,47.173,-99.79799999999999,1829,2017,8,3,72.30199999999999,50.738,0.3,12.0,1228.0,-62.0
Robinson,47.173,-99.79799999999999,1829,2017,8,4,77.558,45.853,0.0,14.0,1242.0,-63.0
Robinson,47.173,-99.79799999999999,1829,2017,8,5,75.38,54.751999999999995,0.19,15.0,1257.0,-65.0
Robinson,47.173,-99.79799999999999,1829,2017,8,6,75.27199999999999,53.222,0.01,14.0,1271.0,-69.0
Robinson,47.173,-99.79799999999999,1829,2017,8,7,79.484,50.54,0.0,15.0,1286.0,-73.0
Robinson,47.173,-99.79799999999999,1829,2017,8,8,81.554,51.818000000000005,0.05,17.0,1303.0,-75.0
Robinson,47.173,-99.79799999999999,1829,2017,8,9,72.212,55.004,0.6709999999999999,14.0,1317.0,-79.0
Robinson,47.173,-99.79799999999999,1829,2017,8,10,73.85,54.571999999999996,0.0,14.0,1331.0,-81.0
Robinson,47.173,-99.79799999999999,1829,2017,8,11,77.054,49.333999999999996,0.0,14.0,1345.0,-84.0
Robinson,47.173,-99.79799999999999,1829,2017,8,12,66.27199999999999,54.571999999999996,0.6,10.0,1355.0,-93.0
